player_a_id,player_a,n_maps_with_a,n_distinct_teammates,own_residual,iti,iti_ci_lower,iti_ci_upper,iti_cohens_d,iti_t_stat,iti_p_value,mean_teammate_with,mean_teammate_without
13669,jackinho,149,17,0.0004023836347058462,-0.01516916652491545,-0.036952696949193856,0.006614363899362954,-0.3580349741692302,-1.4762160161650268,0.15929542609975317,-0.01178019213824875,0.003388974386666703
23767,adrien,60,9,-0.0031395508155987097,-0.01523471840319988,-0.05632192022678265,0.025852483420382898,-0.2850143278783358,-0.8550429836350073,0.417397235142913,-0.01698469309959447,-0.0017499746963945922
18752,kade0,62,5,-0.0021664943949694254,-0.015368329929433,-0.09631711559747608,0.06558045573861007,-0.2357330233976277,-0.5271150648586439,0.6259944813414546,-0.0059027783280106135,0.009465551601422387
21665,jba,164,9,0.0008029714848183944,-0.015379041738646916,-0.0712504842413745,0.04049240076408068,-0.21158175659575357,-0.6347452697872606,0.5433166095134757,-0.012478861483311683,0.002900180255335232
20872,nexius,60,6,0.0017839651092592206,-0.015401271221264695,-0.04565710547603982,0.014854563033510435,-0.53419921537112,-1.3085154986543803,0.24761498583650005,-0.01156395456276902,0.003837316658495675
8507,stanislaw,162,11,0.0009396187889224339,-0.015522800174867462,-0.06491083247157689,0.03386523212184197,-0.21115153953400606,-0.7003104305401927,0.4997018964892787,-0.019328869111919274,-0.00380606893705181
20301,tauson,204,12,-0.0008292122960630743,-0.015813325254289228,-0.05068091546586849,0.01905426495729003,-0.2881560630232146,-0.9982018833304546,0.33963353320855816,-0.014793224520304972,0.0010201007339842598
18894,t9rnay,72,17,0.0002042126042618993,-0.016152116988368322,-0.05345335745126496,0.021149123474528315,-0.22263742823751034,-0.917957632839127,0.37227206101132865,-0.01188359168763284,0.004268525300735479
18790,cacanito,145,12,0.0008662744722529322,-0.01616898837388567,-0.04008980510776686,0.007751828359995515,-0.4294704985142717,-1.4877294475573053,0.1649175751211526,-0.014357202299422625,0.0018117860744630467
23386,kumao,75,6,0.0008303753436201505,-0.016294603323309335,-0.06831870349093527,0.035729496844316595,-0.32869645818669274,-0.8051386028174636,0.4573018105377218,-0.0153251172903993,0.0009694860329100375
21288,venomzera,226,13,-0.0007339476531636173,-0.016348396994208987,-0.06990798857672195,0.03721119458830398,-0.18445318826858983,-0.6650554282252136,0.5185927867687495,-0.014042455483041128,0.0023059415111678617
22884,gr1ks,343,20,-0.0016846708120738852,-0.01663945917446465,-0.039448976290004385,0.0061700579410750855,-0.34141479494013766,-1.5268533800205983,0.14327321574580001,-0.016173896730427524,0.00046556244403712357
9216,coldzera,210,21,-0.0009148050147841155,-0.01669781779648907,-0.04853786267595446,0.015142227082976318,-0.2387168599351222,-1.0939380803148686,0.2869830164753865,-0.013599629339080765,0.0030981884574083013
23541,tasman,103,7,0.0013440679999154397,-0.016705529904290924,-0.06245495656638626,0.029043896757804416,-0.33770998748240466,-0.8934966421411785,0.4060006357440214,-0.020421143817872585,-0.0037156139135816647
18506,s1ren,323,9,-0.0011578451046947388,-0.016974091750567376,-0.05086984820034722,0.01692166469921247,-0.38492847746429837,-1.1547854323928952,0.28150411065279557,-0.006563310062090576,0.0104107816884768
20787,pose1donn,97,7,0.0005424869602287151,-0.017035071257272525,-0.0649246763863964,0.030854533871851355,-0.32898189872528705,-0.8704042898689466,0.41753794908127184,-0.004053314718394753,0.012981756538877775
20254,starry,139,8,0.002985356996972524,-0.017067853066158552,-0.0707397086097173,0.0366040024774002,-0.2658578151640375,-0.7519594557357226,0.4765932622664671,-0.001070363916607719,0.015997489149550834
14010,zmb,194,12,0.00020515027902253175,-0.017091045455021332,-0.05570937296081554,0.021527282050772874,-0.28119115736644407,-0.9740747423955534,0.35095347877420796,-0.0093466460484672,0.007744399406554132
21363,shg,75,6,-0.0009138340157005205,-0.017333334092969405,-0.05983169930823008,0.025165031122291275,-0.4280216065547466,-1.0484345349454287,0.34244969001517594,-0.017615611817885013,-0.00028227772491560486
19882,norwi,481,9,7.653642153822744e-06,-0.01770163865465929,-0.052698881776435155,0.017295604467116574,-0.38879302383426234,-1.166379071502787,0.27705252969053845,-0.015209007120728639,0.0024926315339306544
22965,saadzin,190,10,0.0011310118955860703,-0.017981248475973665,-0.05181389666538208,0.015851399713434754,-0.38019519498592247,-1.2022827716073436,0.2599308263934503,-0.008977895121806488,0.009003353354167177
19991,hoax,131,8,9.2003656456001e-05,-0.018387966031590403,-0.0539632316873677,0.017187299624186893,-0.43211832786776544,-1.2222151996411554,0.261179923333693,-0.01235905100550471,0.006028915026085693
19763,boros,161,16,0.0011189250773604332,-0.018503129329916764,-0.04602614124484604,0.009019882585012514,-0.358231929008942,-1.432927716035768,0.1723909507784417,-0.011930377034945294,0.00657275229497147
10870,kabal,81,5,0.002329546266846472,-0.018593134731399834,-0.11701922399503897,0.07983295453223932,-0.2345559615590644,-0.5244830745738955,0.6276647380482298,-0.008243798215358004,0.010349336516041831
12102,djay,57,4,-0.0002752908735559354,-0.01865475051530379,-0.21813294903184888,0.18082344800124128,-0.14880759475199948,-0.29761518950399896,0.7854165078063642,-0.014986015938471556,0.0036687345768322338
16645,drg,142,11,7.23891117905159e-05,-0.018718507046084742,-0.045052517021178975,0.007615502929009494,-0.4775294060599535,-1.5837858662621318,0.1443249686788507,-0.015636442059470356,0.003082064986614384
19920,kair0n,261,18,-0.00016696637279573642,-0.01882282386817052,-0.046698279001300774,0.009052631264959737,-0.3357925476487528,-1.42464712508604,0.17235881567979205,-0.016032730076060264,0.0027900937921102567
23458,laxiee,84,7,0.001015244010959826,-0.018909504915430444,-0.0631043285797497,0.025285318748888803,-0.3957109401921717,-1.04695273881604,0.3354529689192884,-0.01731830425663164,0.0015912006587988077
22803,bl1x1,427,11,-0.0012409939901794388,-0.018945400289174553,-0.055059552686582705,0.017168752108233598,-0.35242951176874776,-1.1688764555850788,0.2695619745905815,-0.018598640065998085,0.0003467602231764676
21221,maxxkor,183,11,0.0010429120979545499,-0.018981666252011475,-0.057715973685113844,0.019752641181090894,-0.32921866293160834,-1.0918947789266302,0.3004869415655564,-0.006638786515646277,0.012342879736365202
22060,delle,63,8,-0.0020281583277752865,-0.019223177678101677,-0.03622968514928718,-0.0022166702069161756,-0.9449899543646847,-2.6728352195377383,0.031868440212877845,-0.015549695513565533,0.0036734821645361447
19236,kensi,352,11,-0.00027666058882104056,-0.01944571232665732,-0.057563438688357754,0.01867201403504311,-0.3427226265705164,-1.1366823594994908,0.2821760003504795,-0.016316207142174216,0.0031295051844831057
17011,shalfey,210,17,-0.0004222315027728756,-0.01953385949351969,-0.04447110407022007,0.005403385083180688,-0.40274633274659116,-1.6605656702443523,0.11626786024172325,-0.016583125267578044,0.002950734225941648
15821,neofrag,90,8,0.002433817109937107,-0.01974222388901882,-0.06316982422179993,0.023685376443762285,-0.380055818977844,-1.0749601873145618,0.31804247143429154,-0.014684084047219732,0.0050581398417990885
20425,r1nkle,190,12,-0.001874878235233832,-0.019827585702981817,-0.04501155077697244,0.005356379371008808,-0.5002328621252641,-1.732857465633109,0.11102500768960803,-0.016061894902175307,0.0037656908008065113
7168,nbk,79,5,-0.002287115994710156,-0.019960150089047012,-0.08788458657359788,0.04796428639550385,-0.3648731008603996,-0.8158810566849904,0.4603648444742048,-0.01592893473261033,0.004031215356436685
21142,masked,337,18,-0.0006106009503836731,-0.02001105599869836,-0.0484371717216388,0.008415059724242079,-0.35007470348944664,-1.4852411805555459,0.15578762257174233,-0.01179108595321775,0.008219970045480614
22325,sowalio,251,16,-0.00016214926987475665,-0.02008248773716048,-0.051892870789394516,0.011727895315073553,-0.33640595659279793,-1.3456238263711917,0.1984125696564821,-0.016396333058217347,0.003686154678943134
13239,qikert,310,13,-0.0014031192881945292,-0.020194017204433555,-0.06011364113802554,0.019725606729158428,-0.3056923202754398,-1.1021893352686585,0.2919945513864627,-0.017736926698520502,0.0024570905059130527
