hltv_player_id,maps,label,avg_rating,avg_swing,avg_adr,avg_kd_log,total_kills,total_deaths,win_rate,kill_diff
21167,244,donk,0.9423852459016394,3.1115573770491802,96.44918032786885,0.2773870585675025,4873,3635,0.6680327868852459,1238
20363,45,joel,0.9216,1.9757777777777776,94.47555555555554,0.18074130763719332,873,716,0.6222222222222222,157
22547,23,4taylor,0.8999130434782608,2.528695652173913,90.89565217391304,0.11614158736165693,364,318,0.5652173913043478,46
24177,211,kyousuke,0.882739336492891,1.6548815165876778,90.12985781990523,0.15048062851699495,3822,3229,0.6398104265402843,593
11343,120,shipz,0.8776666666666666,1.0800000000000003,88.75333333333333,0.021816389603524732,2086,1951,0.5583333333333333,135
25008,38,m1te,0.8768684210526315,0.5326315789473683,87.15789473684211,-0.0625308877336721,626,601,0.4473684210526316,25
8311,490,nemanha,0.8676836734693878,1.2534285714285713,86.86020408163266,-0.006890753550831514,7768,7620,0.5183673469387755,148
19742,21,drac,0.8588571428571429,1.545238095238095,86.04285714285714,0.06308648866169501,349,312,0.5238095238095238,37
20429,26,crepow,0.854,-0.4030769230769231,81.9923076923077,-0.2554907095347189,358,432,0.11538461538461539,-74
16816,199,vsm,0.852748743718593,2.3546733668341706,86.23015075376884,0.21066099162122282,3448,2743,0.628140703517588,705
11893,274,zywoo,0.8523467153284672,3.6944890510948905,88.16313868613139,0.33613804013167004,5025,3558,0.6861313868613139,1467
15165,317,blamef,0.8523123028391167,1.7106940063091483,87.15299684542586,0.2227816750374224,5438,4220,0.5457413249211357,1218
11215,26,olga,0.8505,1.993846153846154,85.96923076923076,0.054181876172197635,415,376,0.46153846153846156,39
16647,43,bwills,0.8502558139534884,0.9532558139534882,85.61860465116278,0.10954803534007578,678,602,0.6511627906976745,76
23372,201,xkacpersky,0.842587064676617,0.6000000000000001,84.4542288557214,-0.03538022615005664,3284,3243,0.5074626865671642,41
19187,252,xfl0ud,0.8423373015873016,0.866547619047619,84.8015873015873,0.013140166236185816,3996,3864,0.5714285714285714,132
11847,32,texta,0.84121875,0.7546875000000001,84.540625,0.0638089285440921,526,480,0.4375,46
22429,31,teo,0.8404838709677419,1.5006451612903227,84.01612903225806,0.046964723693627676,488,448,0.45161290322580644,40
21452,231,kvem,0.8404761904761905,0.39558441558441565,84.8982683982684,0.04734266177067,3841,3512,0.48917748917748916,329
15914,107,luken,0.8389252336448598,1.7095327102803737,84.8392523364486,0.16868615672028145,1816,1479,0.5887850467289719,337
18638,36,sk0r,0.8376388888888889,0.9369444444444444,85.54722222222222,0.08512323894002265,644,574,0.4722222222222222,70
15203,197,reiko,0.8361624365482233,0.5456345177664974,85.26497461928935,0.029649489566669063,3313,3129,0.6243654822335025,184
21037,224,insani,0.8348526785714286,1.0344196428571428,83.74464285714285,0.0569879041211383,3518,3235,0.5089285714285714,283
21023,20,emstar,0.8347999999999999,1.31,82.78999999999999,-0.037381119122091466,298,306,0.4,-8
7938,273,xantares,0.8336153846153846,1.5027472527472527,85.33772893772894,0.10932732847415669,4602,4036,0.5714285714285714,566
18714,240,piriajr,0.8335583333333333,1.7515833333333333,85.27125,0.20070562044407186,4123,3297,0.575,826
20968,192,soulfly,0.8323333333333333,0.5611979166666666,83.89114583333334,0.010872728319497439,3130,3021,0.4479166666666667,109
17277,28,guidimon,0.8319285714285715,-0.5614285714285715,82.95,-0.019543682127442858,468,445,0.35714285714285715,23
22570,275,tomaszin,0.8303781818181818,1.587709090909091,83.08254545454545,0.10176410839276342,4580,4085,0.5672727272727273,495
22911,284,doc,0.8296866197183098,1.1837323943661973,84.83943661971831,0.0908290443289557,4789,4265,0.5845070422535211,524
22835,55,rekmeister,0.8296545454545454,1.051090909090909,83.60909090909091,0.03463953886286247,941,892,0.5636363636363636,49
20333,134,jeorge,0.8272164179104478,1.6936567164179106,83.44701492537313,0.11320449347352456,2050,1800,0.6492537313432836,250
8528,144,hobbit,0.8264444444444444,0.7643055555555556,83.50486111111111,0.11013864436360804,2286,2014,0.5763888888888888,272
19645,136,jamyoung,0.8264044117647059,1.5596323529411764,82.92941176470588,0.10875807594496369,2233,1953,0.5220588235294118,280
22326,319,kaide,0.8256238244514107,0.8067084639498432,83.53260188087775,0.04895712727598003,5159,4792,0.5047021943573667,367
8738,215,elige,0.823353488372093,0.9476279069767443,82.58651162790697,0.059867120035299606,3503,3223,0.5581395348837209,280
15821,90,neofrag,0.8227000000000001,0.013888888888888914,82.66222222222223,-0.040180024910132305,1433,1438,0.4111111111111111,-5
14744,50,calamity,0.82218,-0.22840000000000005,81.476,-0.11414916273651776,692,750,0.52,-58
21708,325,npl,0.8218338461538461,1.5268307692307692,82.79846153846154,0.10434065245210943,5339,4669,0.6030769230769231,670
22673,203,makazze,0.8216847290640393,1.110344827586207,84.0256157635468,0.04679060649526763,3225,3009,0.6502463054187192,216
23543,31,demente,0.8216129032258064,1.0612903225806452,81.14516129032258,0.08000551830318756,473,417,0.5161290322580645,56
17508,458,glowiing,0.821325327510917,0.25310043668122273,82.60327510917031,0.009321352013999617,7121,6932,0.519650655021834,189
24467,37,johan,0.8202162162162162,-0.6202702702702703,79.4108108108108,-0.031132835257956376,574,572,0.32432432432432434,2
18545,55,asap,0.8199636363636363,1.2890909090909093,82.08181818181818,0.06293312947390149,829,736,0.41818181818181815,93
4076,33,aerial,0.8195757575757575,-0.4136363636363637,80.65151515151516,-0.09990733165494882,497,538,0.24242424242424243,-41
20934,40,tender,0.819575,1.269,80.13250000000001,0.001645081922344909,662,630,0.4,32
3741,303,niko,0.8184191419141914,1.43993399339934,82.58745874587459,0.10918894270889598,4866,4291,0.6072607260726073,575
19808,250,tn1r,0.818192,1.0331199999999998,81.6136,0.09891766868844032,4196,3708,0.516,488
19086,92,pavv,0.8178695652173913,0.4730434782608695,81.62282608695652,-0.027138415103158346,1435,1427,0.40217391304347827,8
21286,55,mlhzin,0.8176727272727273,1.4174545454545455,84.37454545454545,0.0829838066901862,853,771,0.6545454545454545,82
8248,163,jkaem,0.8176503067484662,-0.24773006134969322,84.06073619631901,-0.05765531678545989,2524,2589,0.5644171779141104,-65
24283,121,cairne,0.8173223140495868,1.1710743801652892,81.9090909090909,0.08263722693363858,2048,1837,0.5950413223140496,211
23671,21,rayxts,0.8170476190476191,-0.16952380952380947,83.18095238095238,0.05577527821512903,345,317,0.5238095238095238,28
20253,281,dragon,0.8169003558718861,0.10619217081850532,83.00462633451957,0.03250811090247032,4542,4279,0.47330960854092524,263
22921,123,lake,0.8166991869918698,1.0195121951219512,82.60975609756098,0.004490070078591799,1934,1887,0.5772357723577236,47
18641,41,bibiahn,0.8165365853658537,0.09024390243902435,81.38780487804878,-0.01675855163984935,642,620,0.1951219512195122,22
21667,300,magnojez,0.8164833333333333,0.9084666666666668,82.03233333333334,0.02596916796901344,4811,4538,0.5933333333333334,273
15631,269,kscerato,0.8164609665427509,1.4142750929368029,81.35278810408923,0.1261746890067667,4147,3585,0.5613382899628253,562
19045,169,latto,0.8162485207100592,1.3907100591715977,81.68934911242603,0.18166677884590823,2720,2244,0.5798816568047337,476
16831,40,w1,0.813925,0.6024999999999999,81.3,0.07781080544523447,626,564,0.55,62
23192,39,kl1m,0.8127435897435897,2.0335897435897436,82.16923076923077,0.2133108532731832,639,511,0.5641025641025641,128
19972,82,ckzao,0.8119390243902438,0.833048780487805,81.59146341463415,0.02013906563948361,1298,1255,0.47560975609756095,43
19874,246,masval,0.8117154471544715,1.7336585365853658,80.769918699187,0.06730831016501161,4003,3652,0.540650406504065,351
19079,112,fruitcupx,0.8111339285714285,1.1163392857142858,81.27142857142857,0.07773439532582745,1821,1652,0.5982142857142857,169
23199,90,mason,0.809011111111111,0.3495555555555556,80.68555555555555,-0.015456403527396636,1394,1369,0.45555555555555555,25
24282,131,dawy,0.8072900763358778,0.2584732824427481,81.24809160305344,0.027162020921075027,2189,2062,0.5801526717557252,127
22471,330,xielo,0.8066,0.597,81.49757575757576,0.024044020530741388,5261,5023,0.5666666666666667,238
17510,37,j0lz,0.8065945945945946,0.24702702702702703,80.36216216216216,-0.016913201284887044,599,583,0.3783783783783784,16
22302,59,empathy,0.8065254237288135,-1.5118644067796612,78.25084745762712,-0.19397068030575965,857,989,0.23728813559322035,-132
17553,71,pesadelo,0.8065211267605633,0.6645070422535211,79.96760563380282,0.02233329315410285,1068,1025,0.5070422535211268,43
21705,39,n2o,0.8064615384615385,0.3228205128205129,82.88717948717948,0.0031745325306274997,632,631,0.5384615384615384,1
20309,344,bnox,0.8062383720930233,0.7843895348837209,80.98633720930232,0.02726612989422407,5364,5056,0.45930232558139533,308
20312,272,xertion,0.8060808823529412,0.5522794117647059,81.74816176470588,-0.006230699395180992,4263,4167,0.5882352941176471,96
20098,21,yuz,0.8059047619047619,-0.49142857142857144,78.31428571428572,-0.13365030168851305,325,364,0.2857142857142857,-39
22649,44,oneun1que,0.8058181818181819,0.04931818181818186,80.17954545454546,0.006831977915898881,688,656,0.5,32
22040,219,z1nny,0.8048949771689498,0.7626027397260273,79.9703196347032,-0.0054405227123573135,3381,3340,0.5342465753424658,41
21825,108,l1hang,0.804611111111111,0.15555555555555559,81.3787037037037,-0.05406735115532085,1599,1621,0.4537037037037037,-22
23136,71,zucar,0.8041267605633803,0.31239436619718314,79.64507042253521,-0.1037605049558189,1056,1110,0.4788732394366197,-54
14218,191,plopski,0.8036073298429319,0.45984293193717274,80.59214659685864,0.006429993706558553,2988,2895,0.5026178010471204,93
18865,231,dav1deus,0.8035411255411256,0.3284848484848485,81.17532467532467,-0.015602973322697378,3601,3516,0.4675324675324675,85
11140,155,ins,0.8027612903225806,0.8061935483870968,80.4116129032258,-0.03626161755364776,2353,2389,0.4838709677419355,-36
22918,30,zy,0.8025666666666667,1.5896666666666666,81.28666666666666,0.20105974744277863,492,401,0.5666666666666667,91
14619,66,infinite,0.8024545454545455,1.3095454545454543,80.08030303030303,0.0383046550728127,1054,963,0.5151515151515151,91
21109,41,ammar,0.8019268292682926,0.7892682926829269,79.61219512195122,0.10574166614020379,664,596,0.5609756097560976,68
9960,284,frozen,0.8011021126760564,1.1774295774647887,79.96232394366197,0.09706893485689173,4471,3985,0.5387323943661971,486
12731,252,sdy,0.800670634920635,0.2547619047619048,80.86150793650793,0.05633848963601462,3920,3601,0.5317460317460317,319
24173,224,tenzy,0.7998928571428571,0.6145982142857143,80.05133928571429,0.029981210524076467,3719,3530,0.5535714285714286,189
22333,88,miq,0.7995909090909091,1.012159090909091,81.3340909090909,0.0044564411537492046,1317,1271,0.5681818181818182,46
23031,49,swarmyzz,0.799469387755102,0.3014285714285714,77.58775510204082,-0.05598487912425109,723,742,0.42857142857142855,-19
21108,47,caleyy,0.7984680851063829,-0.05851063829787239,82.16382978723404,-0.015132458361072255,807,810,0.3829787234042553,-3
18214,110,nettik,0.798390909090909,0.429,79.38181818181818,0.0031952451268097,1684,1632,0.45454545454545453,52
17622,78,wolffe,0.7978205128205128,0.9432051282051283,79.5025641025641,0.050635174695951767,1222,1138,0.5384615384615384,84
10394,221,twistzz,0.797420814479638,1.124660633484163,79.85339366515836,0.09216492684860385,3472,3054,0.47058823529411764,418
7253,29,steel,0.7966551724137931,-0.32241379310344825,81.0758620689655,-0.024885058510564304,440,439,0.3793103448275862,1
9219,165,felps,0.7964484848484847,0.07793939393939393,81.7709090909091,0.015836675365943957,2584,2472,0.5636363636363636,112
25228,21,mazay,0.795952380952381,-0.20714285714285707,78.61428571428571,0.018295378349480654,322,312,0.42857142857142855,10
22203,246,krabeni,0.7959430894308943,0.6491869918699187,80.74837398373982,0.019724640217864253,3782,3697,0.6707317073170732,85
11617,227,malbsmd,0.7955242290748898,0.7477533039647577,80.05066079295155,0.009054271323075486,3511,3379,0.5770925110132159,132
16817,176,hardzao,0.7953749999999999,0.5555113636363637,80.47272727272728,0.06203999575921421,2744,2490,0.5454545454545454,254
9278,200,rez,0.79508,0.55915,79.539,0.01491749282559372,3093,2981,0.475,112
20761,274,launx,0.79507299270073,0.8638321167883212,79.73357664233576,0.034181965097994274,4478,4256,0.572992700729927,222
17181,239,naitte,0.795020920502092,0.1446443514644352,80.72008368200837,-0.04946653016083547,3552,3656,0.5146443514644351,-104
20447,188,heavygod,0.7949680851063831,1.5723936170212767,79.43085106382979,0.1206088543609819,2942,2550,0.5159574468085106,392
8711,132,sonic,0.7946818181818182,0.5428787878787878,79.41969696969697,-0.013136399953992793,1992,1949,0.5075757575757576,43
20119,180,nilo,0.793988888888889,1.3118888888888889,80.22888888888889,0.1333383234568876,3023,2609,0.5666666666666667,414
20709,342,r3salt,0.7939853801169591,0.6426608187134503,79.66286549707603,0.039795713769305116,5302,4953,0.5409356725146199,349
20254,139,starry,0.7938705035971223,0.5020143884892087,80.20071942446043,0.07549435367427244,2132,1927,0.5539568345323741,205
23690,68,tyra,0.7938382352941177,-0.8226470588235294,79.65441176470588,-0.1000040408110908,1001,1055,0.4264705882352941,-54
19230,287,m0nesy,0.7938153310104529,3.0169686411149828,81.94250871080139,0.27132550072462724,5057,3754,0.6167247386759582,1303
23458,84,laxiee,0.7932857142857143,0.33428571428571424,80.14404761904763,0.02020926882866959,1292,1219,0.5476190476190477,73
22279,287,pr,0.7932508710801394,0.8354355400696865,79.59895470383276,0.055652764690518476,4367,4097,0.5226480836236934,270
22383,165,jcobbb,0.7930727272727273,0.4459393939393939,79.43818181818182,0.009701103676856304,2601,2520,0.503030303030303,81
17293,42,porya,0.7929761904761905,-0.4604761904761905,79.2547619047619,-0.007790808591135443,641,614,0.42857142857142855,27
24527,45,jared,0.7926222222222222,-0.45600000000000007,78.29777777777778,-0.08440704120586132,664,692,0.4444444444444444,-28
20677,45,2high,0.7925555555555556,1.0373333333333332,78.24888888888889,0.049143130647368555,728,665,0.35555555555555557,63
17372,85,fang,0.7920235294117648,0.10517647058823527,79.61411764705882,-0.025436733890181102,1374,1357,0.4235294117647059,17
21888,71,thuister,0.791943661971831,-0.9350704225352112,78.51408450704226,-0.1702286885786913,980,1125,0.36619718309859156,-145
22777,127,diozera,0.7918897637795275,0.9003937007874016,79.3755905511811,0.025887702257906618,1928,1862,0.4881889763779528,66
25255,24,nikodeon,0.7918333333333334,0.3325000000000001,78.75416666666666,-0.03151740741198883,378,381,0.375,-3
24171,224,djon8,0.7916875,0.29901785714285717,79.55758928571429,-0.01176198311974653,3551,3424,0.40625,127
14176,123,misutaaa,0.7913414634146341,-0.08617886178861786,78.57479674796748,-0.005083855818995199,1920,1883,0.44715447154471544,37
10994,211,stavn,0.791260663507109,0.45042654028436013,80.31469194312797,0.008083491605415818,3223,3099,0.5071090047393365,124
23599,67,forkyz,0.7909402985074627,0.41910447761194025,78.75373134328358,-0.08511056127050996,980,1033,0.40298507462686567,-53
21062,302,matys,0.7907450331125828,0.7889072847682119,78.88079470198676,0.01769958515462806,4764,4531,0.5298013245033113,233
15698,169,dumau,0.7904674556213017,0.3773372781065089,80.23550295857987,0.052968723387455695,2626,2423,0.5798816568047337,203
17658,31,tenskee,0.789258064516129,-0.7541935483870968,78.7258064516129,0.008145233156550281,479,476,0.41935483870967744,3
15090,47,pwnalone,0.7887872340425532,0.7746808510638299,79.3531914893617,0.062142991070739166,760,689,0.40425531914893614,71
23635,46,h1ghness,0.7887826086956522,0.034347826086956565,79.17826086956521,0.005403236212686548,672,653,0.41304347826086957,19
19235,370,belchonokk,0.7886837837837838,0.47924324324324324,79.6481081081081,0.05549582124817156,5668,5286,0.5945945945945946,382
20903,280,senzu,0.7884785714285715,1.0985357142857144,80.43249999999999,0.10216982799205468,4545,4024,0.6107142857142858,521
