hltv_player_id,true_plus_minus,pm_maps,avg_rating,win_rate,label
20958,1.102439024390244,205,0.7490341463414634,0.6,bajmi
22570,1.1018181818181818,275,0.8303781818181818,0.5672727272727273,tomaszin
20465,1.1012658227848102,237,0.7207679324894515,0.5780590717299579,arrozdoce
18987,1.0893617021276596,235,0.7733063829787234,0.5872340425531914,b1t
20127,1.0893617021276596,235,0.704136170212766,0.5872340425531914,w0nderful
14759,1.0893617021276596,235,0.7831617021276596,0.5872340425531914,im
9816,1.0893617021276596,235,0.6307021276595745,0.5872340425531914,aleksib
19592,1.083076923076923,325,0.7381169230769231,0.5969230769230769,headtr1ck
7805,1.072289156626506,83,0.7283975903614458,0.5783132530120482,rush
15698,1.0710059171597632,169,0.7904674556213017,0.5798816568047337,dumau
19045,1.0710059171597632,169,0.8162485207100592,0.5798816568047337,latto
20119,1.0666666666666667,180,0.793988888888889,0.5666666666666667,nilo
18571,1.0634920634920635,315,0.7632571428571429,0.5904761904761905,cypher
19677,1.0586206896551724,290,0.6710793103448276,0.5758620689655173,kyxsan
12018,1.0586206896551724,290,0.7288068965517241,0.5758620689655173,teses
17378,1.0578512396694215,121,0.7268016528925619,0.5454545454545454,reck
2161,1.0577617328519855,277,0.6415162454873646,0.5667870036101083,noktse
8565,1.0571428571428572,140,0.7196357142857143,0.5642857142857143,hen1
9136,1.0384615384615385,52,0.7537115384615384,0.5961538461538461,brehze
18761,1.037037037037037,81,0.7582839506172839,0.5679012345679012,viz
18072,1.025735294117647,272,0.6891838235294118,0.5882352941176471,torzsi
13666,1.025735294117647,272,0.7172941176470587,0.5882352941176471,brollan
20312,1.025735294117647,272,0.8060808823529412,0.5882352941176471,xertion
18850,1.025735294117647,272,0.7424889705882353,0.5882352941176471,jimpphat
24144,1.0205479452054795,146,0.7219109589041096,0.6232876712328768,molodoy
18717,1.0154639175257731,194,0.7726443298969072,0.5773195876288659,lucaozy
19614,1.0138888888888888,144,0.6873819444444444,0.5555555555555556,s4ltovsk1yy
19962,1.0103092783505154,97,0.7258865979381444,0.6288659793814433,re1gn
9483,1.0043103448275863,232,0.7493146551724138,0.5603448275862069,destiny
22069,1.0,107,0.7717383177570093,0.5887850467289719,grizz
21983,0.9970501474926253,339,0.7494837758112094,0.5722713864306784,chr1zn
19869,0.9926470588235294,136,0.7457058823529411,0.5955882352941176,try
23045,0.984251968503937,127,0.7181811023622048,0.5590551181102362,lukiz
9219,0.9818181818181818,165,0.7964484848484847,0.5636363636363636,felps
21667,0.9733333333333334,300,0.8164833333333333,0.5933333333333334,magnojez
22842,0.9705882352941176,136,0.7833308823529412,0.5808823529411765,kensizor
7938,0.9597069597069597,273,0.8336153846153846,0.5714285714285714,xantares
20564,0.944954128440367,109,0.7372935779816513,0.5871559633027523,d4rty
19128,0.9440559440559441,143,0.7051888111888112,0.5874125874125874,slight
20522,0.9224489795918367,245,0.7792081632653062,0.5673469387755102,gbb
14494,0.9178082191780822,146,0.7388150684931507,0.5684931506849316,junior
18743,0.9173553719008265,242,0.6276776859504132,0.5578512396694215,nython
20273,0.9102564102564102,78,0.7776538461538461,0.5,cajun
11139,0.900990099009901,101,0.6397524752475247,0.5445544554455446,alistair
23902,0.9,70,0.7788142857142858,0.5428571428571428,fxre
20761,0.8941605839416058,274,0.79507299270073,0.572992700729927,launx
24173,0.8928571428571429,224,0.7998928571428571,0.5535714285714286,tenzy
19044,0.8917525773195877,194,0.7551237113402062,0.5463917525773195,f1ku
13915,0.8914027149321267,221,0.7423167420814479,0.583710407239819,yekindar
22361,0.8870431893687708,301,0.7613720930232558,0.5813953488372093,jottaaa
21243,0.8781362007168458,279,0.7741469534050179,0.5663082437275986,wicadia
150,0.8781362007168458,279,0.6319892473118279,0.5663082437275986,maj3r
8574,0.8781362007168458,279,0.6959569892473119,0.5663082437275986,woxic
