player_a_id,player_a,n_events,mean_delta,median_delta,mean_t,min_p
17622,wolffe,3,-0.026838117586574988,-0.006242369514469475,-0.5270911782580924,0.056854568221873146
22570,tomaszin,1,-0.02686715887918234,-0.02686715887918234,-0.596270380927323,0.5527251250027662
23588,n1cks,1,-0.027450368694800636,-0.027450368694800636,-0.7040797843206228,0.48351979455620375
11343,shipz,2,-0.028494176538630206,-0.028494176538630206,-0.686413569588604,0.4480345510321522
13239,qikert,2,-0.0288737349367453,-0.0288737349367453,-0.5651594247638827,0.05725061009791162
12731,sdy,2,-0.02912473397691518,-0.02912473397691518,-0.7403816643183865,0.1984108062796241
10566,chelo,1,-0.029125447967969235,-0.029125447967969235,-0.6044196308651414,0.5479903226323866
13026,c0llins,1,-0.02923928289795477,-0.02923928289795477,-0.6619048948904174,0.5100235578601834
14744,calamity,1,-0.02924408482137144,-0.02924408482137144,-0.5451839999482743,0.5878258341347747
16612,n0rb3r7,1,-0.029475771659728662,-0.029475771659728662,-0.8141221068336675,0.4180924322551861
7398,dupreeh,1,-0.029488853899599016,-0.029488853899599016,-0.8170791097808335,0.416413447684182
4679,jks,2,-0.02964034628595044,-0.02964034628595044,-0.7041478717862186,0.08216173803667193
10828,dok,3,-0.029788852360142875,-0.03614046659448375,-0.7925112057989838,0.2688867959375924
24863,timo,1,-0.029927097986773184,-0.029927097986773184,-0.9512148709570124,0.3446473557402172
8918,electronic,2,-0.029977457806967308,-0.029977457806967308,-0.8461504681286577,0.07775151963857398
19985,nacho,2,-0.030513803007184745,-0.030513803007184745,-0.6415206914892746,0.06050488966924021
19920,kair0n,5,-0.030809663309540138,-0.013808437433273884,-0.7223227475742963,0.004198664962664571
18714,piriajr,3,-0.031033432883000114,-0.042276287477841276,-0.8220080952973677,0.11284810209034737
17306,degster,3,-0.03148169178071358,-0.058691293360441904,-0.8740755405194628,0.0940055810346403
16947,perfecto,1,-0.03208673263582339,-0.03208673263582339,-0.8745806069007811,0.3844919855050896
20987,brnz4n,1,-0.03292295630522701,-0.03292295630522701,-0.7490052396348594,0.4561617754689488
12094,1962,1,-0.032946331498153014,-0.032946331498153014,-0.7306566089314444,0.46748912605407317
8950,kaze,2,-0.03328660201451367,-0.03328660201451367,-0.815029023054103,0.15906812693009517
20358,volt,1,-0.033965341507458266,-0.033965341507458266,-0.7468043334192803,0.4582219547047538
11942,buster,1,-0.03397615683848891,-0.03397615683848891,-1.0860060280125077,0.2809294140532813
6904,styko,1,-0.034714614734961444,-0.034714614734961444,-0.7571611895610416,0.45204314227249415
22929,nota,1,-0.03556505813318993,-0.03556505813318993,-0.6661228582626904,0.5088345288106412
18790,cacanito,1,-0.03600543279052182,-0.03600543279052182,-1.0136082143867273,0.3139106123441688
17117,shield,2,-0.036120522692420415,-0.036120522692420415,-0.91139880316406,0.10431296301963258
22182,ksloks,2,-0.03684504741562342,-0.03684504741562342,-1.0332406048365463,0.012555952185759098
17504,kei,1,-0.03771639241506711,-0.03771639241506711,-0.919491563333603,0.36171760932122277
20577,bruninho,1,-0.03780617769998948,-0.03780617769998948,-0.7612525431342654,0.4497469979432194
23553,dziugss,1,-0.037828758382679475,-0.037828758382679475,-1.0188060645683668,0.31147424048599376
22279,pr,1,-0.037866521729867916,-0.037866521729867916,-0.9241864259083019,0.3592932719083109
