player_col,rapm_score,hltv_player_id,hltv_slug,player_name,label
p_21439,1.0141377851063462,21439,icy,icy,icy
p_17937,1.0116266578515998,17937,isak,isak,isak
p_20417,1.0029681895182954,20417,anlelele,anlelele,anlelele
p_17384,1.0021878461839866,17384,vexite,vexite,vexite
p_11140,1.002187846183983,11140,ins,ins,ins
p_20283,0.9971954174245639,20283,tomiko,tomiko,tomiko
p_21667,0.992967247581858,21667,magnojez,magnojez,magnojez
p_21100,0.9927089581758548,21100,zede,zede,zede
p_20878,0.9922560488607407,20878,adamb,adamb,adamb
p_20301,0.9915455928623221,20301,tauson,tauson,tauson
p_23292,0.9887954280499879,23292,pump,pump,pump
p_18318,0.9866487637907498,18318,dekz,dekz,dekz
p_20895,0.9855534951574638,20895,mercury,mercury,mercury
p_19645,0.9855534951574595,19645,jamyoung,jamyoung,jamyoung
p_21708,0.9831861929897571,21708,npl,npl,npl
p_23643,0.9831861929897561,23643,esenthial,esenthial,esenthial
p_13578,0.9810173067459312,13578,grim,grim,grim
p_12840,0.9810173067459289,12840,hallzerk,hallzerk,hallzerk
p_11630,0.9810173067459279,11630,jt,jt,jt
p_16835,0.974647485498767,16835,ponter,ponter,ponter
p_11337,0.9735248831035775,11337,rcf,rcf,rcf
p_20945,0.9642824073439928,20945,frontsiderr,frontsiderr,frontsiderr
p_9521,0.9606286618724266,9521,dobu,dobu,dobu
p_16705,0.9600064542350322,16705,altekz,altekz,altekz
p_17504,0.9598057012771102,17504,kei,kei,kei
p_922,0.9597578614699444,922,snappi,snappi,snappi
p_12732,0.9590430116537358,12732,fl1t,fl1t,fl1t
p_20101,0.9590430116537305,20101,fame,fame,fame
p_9896,0.9581302895136745,9896,b0rup,b0rup,b0rup
p_20958,0.9576690903085538,20958,bajmi,bajmi,bajmi
p_10994,0.9556637428547663,10994,stavn,stavn,stavn
p_19926,0.9531493732295317,19926,afro,afro,afro
p_18317,0.9519702872314759,18317,magixx,magixx,magixx
p_16820,0.9494223950292261,16820,siuhy,siuhy,siuhy
p_22047,0.9471015881569952,22047,yxngstxr,yxngstxr,yxngstxr
p_15117,0.9436127219528655,15117,keoz,keoz,keoz
p_9254,0.9433329291687618,9254,mopoz,mopoz,mopoz
p_19509,0.9433329291687598,19509,dav1g,dav1g,dav1g
p_18163,0.9411202010388108,18163,bibu,bibu,bibu
p_20700,0.9350692104758975,20700,lattykk,lattykk,lattykk
p_20607,0.9346363071827367,20607,buda,buda,buda
p_20702,0.9344976517042403,20702,jee,jee,jee
p_7443,0.9341724285963963,7443,twist,twist,twist
p_16885,0.9319911290178069,16885,woro2k,woro2k,woro2k
p_7528,0.9276651584560933,7528,krimz,krimz,krimz
p_23762,0.9251788405639021,23762,z1k4,z1k4,z1k4
p_22069,0.9248225460601737,22069,grizz,grizz,grizz
p_11343,0.9211283218144546,11343,shipz,shipz,shipz
p_19711,0.9206740820848502,19711,snav,snav,snav
p_18214,0.9205867104542892,18214,nettik,nettik,nettik
p_19920,0.9155537439165263,19920,kair0n,kair0n,kair0n
p_19065,0.9138532851027362,19065,shine,shine,shine
p_18140,0.9103945230744229,18140,f4stzin,f4stzin,f4stzin
p_8565,0.9052471169220493,8565,hen1,hen1,hen1
p_22884,0.9047517748230025,22884,gr1ks,gr1ks,gr1ks
p_8374,0.9035209325779856,8374,bodyy,bodyy,bodyy
p_630,0.9022548114319977,630,mutiris,mutiris,mutiris
p_20462,0.9022548114319959,20462,story,story,story
p_18714,0.9000454038698394,18714,piriajr,piriajr,piriajr
p_20987,0.8982863826451026,20987,brnz4n,brnz4n,brnz4n
p_9136,0.8975481948519877,9136,brehze,brehze,brehze
p_18322,0.8963711168825462,18322,kaiser,kaiser,kaiser
p_20113,0.894262710722328,20113,deko,deko,deko
p_21217,0.8938817328257473,21217,ryu,ryu,ryu
p_17181,0.8923138608542853,17181,naitte,naitte,naitte
p_14390,0.892313860854285,14390,wood7,wood7,wood7
p_22135,0.8897724349592125,22135,peeping,peeping,peeping
p_7412,0.8879136391515148,7412,gla1ve,gla1ve,gla1ve
p_20447,0.8841565724325782,20447,heavygod,heavygod,heavygod
p_12290,0.8839385496139378,12290,perx,perx,perx
p_20519,0.8838196460972594,20519,lcm,lcm,lcm
p_9032,0.8815879777891684,9032,magisk,magisk,magisk
p_18979,0.8810200875601365,18979,prism,prism,prism
p_25106,0.876383345677142,25106,next,next,next
p_17622,0.875865067287941,17622,wolffe,wolffe,wolffe
p_17918,0.8749635747926682,17918,nosrac,nosrac,nosrac
p_8605,0.8732869199981681,8605,somebody,somebody,somebody
p_10394,0.8710533129953544,10394,twistzz,twistzz,twistzz
p_20558,0.8702026465788437,20558,gafolo,gafolo,gafolo
p_10981,0.8681040336935713,10981,mantuu,mantuu,mantuu
p_24179,0.8639923220759497,24179,spavaqu,spavaqu,spavaqu
p_20994,0.8626601080445838,20994,fl4mus,fl4mus,fl4mus
p_19703,0.8607109728084481,19703,ryujin,ryujin,ryujin
p_9031,0.8553118822111663,9031,valde,valde,valde
p_21165,0.852284671308357,21165,m1key,m1key,m1key
p_21921,0.8503730945909327,21921,rdnzao,rdnzao,rdnzao
p_11271,0.8476359085734616,11271,smooya,smooya,smooya
p_17133,0.8466992949435318,17133,desh,desh,desh
p_14619,0.8461892511977216,14619,infinite,infinite,infinite
p_19015,0.8460170395018508,19015,bymas,bymas,bymas
p_22460,0.8439069961351947,22460,riskyb0b,riskyb0b,riskyb0b
p_21266,0.8439069961351933,21266,1eer,1eer,1eer
p_20387,0.84390699613519,20387,xant3r,xant3r,xant3r
p_20252,0.8417562333816332,20252,kind0,kind0,kind0
p_9216,0.8415029958167815,9216,coldzera,coldzera,coldzera
p_21155,0.8398124025934393,21155,naz,naz,naz
p_18506,0.8380071495628912,18506,s1ren,s1ren,s1ren
p_13287,0.8377672257382351,13287,bnc,bnc,bnc
p_18571,0.8359394758345612,18571,cypher,cypher,cypher
p_5351,0.833298012143548,5351,avn,avn,avn
p_22878,0.8328185591915742,22878,senka,senka,senka
p_24568,0.832818559191574,24568,flouzer,flouzer,flouzer
p_21164,0.8301289602143785,21164,l00m1,l00m1,l00m1
p_14744,0.8299520170491466,14744,calamity,calamity,calamity
p_11199,0.8244900533097256,11199,beastik,beastik,beastik
p_22956,0.8233269082446489,22956,lash,lash,lash
p_22471,0.8228751078706618,22471,xielo,xielo,xielo
p_18875,0.8178627577539914,18875,ricioli,ricioli,ricioli
p_22279,0.8158628233315796,22279,pr,pr,pr
p_9436,0.8154264874492348,9436,nertz,nertz,nertz
p_21379,0.8100845675027203,21379,salazar,salazar,salazar
p_16947,0.8093717087632957,16947,perfecto,perfecto,perfecto
p_24048,0.8089782847208882,24048,slump,slump,slump
p_24863,0.8055320780081557,24863,timo,timo,timo
p_22125,0.8048782256889874,22125,lich,lich,lich
p_21363,0.8040345407266699,21363,shg,shg,shg
p_19686,0.8038387857170142,19686,n1ssim,n1ssim,n1ssim
p_22760,0.8032771164419353,22760,upe,upe,upe
p_13170,0.803027656899969,13170,kwezz,kwezz,kwezz
p_13497,0.8002768042435591,13497,lucky,lucky,lucky
p_20956,0.8001506563227038,20956,fozil,fozil,fozil
p_17353,0.7996927244298695,17353,cxzi,cxzi,cxzi
p_19694,0.7982459297488365,19694,nqz,nqz,nqz
p_21284,0.7942203393426367,21284,happ,happ,happ
p_7266,0.7941979773692779,7266,syrson,syrson,syrson
p_19187,0.7902367989176573,19187,xfl0ud,xfl0ud,xfl0ud
p_18752,0.7891214350216131,18752,kade0,kade0,kade0
p_21367,0.7879696029857094,21367,spirit,spirit,spirit
p_23317,0.7874608939186335,23317,khan,khan,khan
p_25035,0.7868426324369995,25035,lacerda,lacerda,lacerda
p_12713,0.7867795327504626,12713,floppy,floppy,floppy
p_19079,0.7824444967233148,19079,fruitcupx,fruitcupx,fruitcupx
p_18294,0.7781778396418463,18294,adron,adron,adron
p_19831,0.7777937226932582,19831,proshow,proshow,proshow
p_16817,0.7777439128211799,16817,hardzao,hardzao,hardzao
p_17508,0.7770565219316868,17508,glowiing,glowiing,glowiing
p_3347,0.7722047315253998,3347,seized,seized,seized
p_21012,0.7664859090804783,21012,ro1f,ro1f,ro1f
p_24283,0.7663513891595157,24283,cairne,cairne,cairne
p_22864,0.765344420491664,22864,robo,robo,robo
p_23319,0.7653444204916526,23319,syph0,syph0,syph0
p_24176,0.765344420491649,24176,mokuj1n,mokuj1n,mokuj1n
p_22537,0.7620134889894586,22537,def1zer,def1zer,def1zer
p_12004,0.761074195635021,12004,clax,clax,clax
p_22842,0.7593176694818545,22842,kensizor,kensizor,kensizor
p_12810,0.7568944280618138,12810,shock,shock,shock
p_14799,0.7539540536089385,14799,brett,brett,brett
p_22803,0.7533971644970493,22803,bl1x1,bl1x1,bl1x1
p_22366,0.7533717139590062,22366,nicks,nicks,nicks
p_22361,0.7472006508288267,22361,jottaaa,jottaaa,jottaaa
p_18240,0.7461609013245694,18240,smash,smash,smash
p_14388,0.7461425199810818,14388,the-elive,the-elive,the-elive
p_22535,0.7457314401295675,22535,dwushka,dwushka,dwushka
p_19614,0.7457246283171107,19614,s4ltovsk1yy,s4ltovsk1yy,s4ltovsk1yy
p_21348,0.7431553872517259,21348,artfr0st,artfr0st,artfr0st
p_23046,0.7412509414680167,23046,jambo,jambo,jambo
p_13250,0.7362401874580755,13250,ben1337,ben1337,ben1337
p_2553,0.7335871839025934,2553,snax,snax,snax
p_18865,0.7330186076868944,18865,dav1deus,dav1deus,dav1deus
p_23372,0.7292726817757615,23372,xkacpersky,xkacpersky,xkacpersky
p_22048,0.7281728319663111,22048,tapewaare,tapewaare,tapewaare
p_8918,0.7271501386956702,8918,electronic,electronic,electronic
p_22914,0.7266943017407919,22914,dex,dex,dex
p_20197,0.72522205474092,20197,faydett,faydett,faydett
p_20992,0.7234638428259333,20992,ivz,ivz,ivz
p_17008,0.722370615801707,17008,topa,topa,topa
p_21221,0.7184346849082168,21221,maxxkor,maxxkor,maxxkor
p_22182,0.7178778784155619,22182,ksloks,ksloks,ksloks
p_22333,0.7150911460010403,22333,miq,miq,miq
p_18697,0.7126745203907185,18697,oxygen,oxygen,oxygen
p_15569,0.7113981284949461,15569,sapec,sapec,sapec
p_5794,0.7087025253470662,5794,tabsen,tabsen,tabsen
p_16723,0.7051101270046044,16723,cabbi,cabbi,cabbi
p_9261,0.7023483866490481,9261,lekr0,lekr0,lekr0
p_15914,0.6953668379331911,15914,luken,luken,luken
p_22860,0.6901010115835869,22860,avid,avid,avid
p_21431,0.689692560646166,21431,sstinix,sstinix,sstinix
p_22181,0.68933083251155,22181,urban0,urban0,urban0
p_13689,0.687606330013842,13689,jchance,jchance,jchance
p_2898,0.6859789037623711,2898,raalz,raalz,raalz
p_13843,0.6850030844445704,13843,lucky,lucky,lucky
p_19592,0.6816423097953934,19592,headtr1ck,headtr1ck,headtr1ck
p_10870,0.6800229168897283,10870,kabal,kabal,kabal
p_9219,0.6798958801151107,9219,felps,felps,felps
p_12102,0.6794160496508864,12102,djay,djay,djay
p_21630,0.6761475150657893,21630,pipw,pipw,pipw
p_19786,0.675972719701007,19786,depreshn,depreshn,depreshn
p_17861,0.675519611007889,17861,jota,jota,jota
p_19823,0.671874214392403,19823,dukefissura,dukefissura,dukefissura
p_22922,0.6687353152333371,22922,emiliaqaq,emiliaqaq,emiliaqaq
p_18744,0.6687353152333312,18744,z4kr,z4kr,z4kr
p_16551,0.6687353152333299,16551,westmelon,westmelon,westmelon
p_19985,0.6658346796167558,19985,nacho,nacho,nacho
p_18120,0.6626228323618366,18120,sinnopsyy,sinnopsyy,sinnopsyy
p_20463,0.658794650205238,20463,ddias,ddias,ddias
p_10588,0.657726119841445,10588,liazz,liazz,liazz
p_17306,0.657253431507953,17306,degster,degster,degster
p_22163,0.6557015738748575,22163,misfit,misfit,misfit
p_14929,0.6513231301135138,14929,jdc,jdc,jdc
p_13138,0.6486111180127273,13138,maka,maka,maka
p_19739,0.6486111180127232,19739,ex3rcice,ex3rcice,ex3rcice
p_20564,0.6453747131027875,20564,d4rty,d4rty,d4rty
p_9482,0.6451699219373686,9482,nekiz,nekiz,nekiz
p_20133,0.6445917237635991,20133,svedjehed,svedjehed,svedjehed
p_23766,0.644360338936324,23766,hypex,hypex,hypex
p_22362,0.6427953587192994,22362,xureba,xureba,xureba
p_8507,0.6408203949281681,8507,stanislaw,stanislaw,stanislaw
p_22777,0.6378213616753892,22777,diozera,diozera,diozera
p_7805,0.6374927363663592,7805,rush,rush,rush
p_22880,0.6348208436625528,22880,m1quse,m1quse,m1quse
p_22129,0.6343175626060699,22129,antyvirus,antyvirus,antyvirus
p_23553,0.6331926998034524,23553,dziugss,dziugss,dziugss
p_19310,0.632672026502577,19310,lnz,lnz,lnz
p_20199,0.6254772475771759,20199,sol,sol,sol
p_20870,0.6250293143390648,20870,sl3nd,sl3nd,sl3nd
p_10827,0.6245797308094863,10827,prt,prt,prt
p_25111,0.6241721679325875,25111,redzed,redzed,redzed
p_13230,0.6230688002483272,13230,motm,motm,motm
p_23457,0.6219066517140514,23457,zesta,zesta,zesta
p_20968,0.6185874712247538,20968,soulfly,soulfly,soulfly
p_9353,0.6185874712247519,9353,paz,paz,paz
p_23685,0.6184140160351704,23685,zweih,zweih,zweih
p_20534,0.6170992478152536,20534,kiro,kiro,kiro
p_21099,0.6165544724774807,21099,bsd,bsd,bsd
p_13749,0.6136325118039986,13749,queenix,queenix,queenix
p_20385,0.6123933020363358,20385,kye,kye,kye
p_12027,0.6087571023511017,12027,krad,krad,krad
p_10096,0.6076457748807625,10096,hooxi,hooxi,hooxi
p_2241,0.6023650066224234,2241,roman,roman,roman
p_19815,0.6020784139863847,19815,dytor,dytor,dytor
p_19069,0.6020784139863842,19069,forsyy,forsyy,forsyy
p_22965,0.5994170592546251,22965,saadzin,saadzin,saadzin
p_24972,0.5985170153512535,24972,maquein,maquein,maquein
p_24168,0.5982458397702506,24168,onic,onic,onic
p_23642,0.5982458397702506,23642,flierax,flierax,flierax
p_24282,0.5982458397702499,24282,dawy,dawy,dawy
p_17216,0.5948746360722641,17216,mallby,mallby,mallby
p_10557,0.5894241955553496,10557,land1n,land1n,land1n
p_21392,0.5853856680258682,21392,shady,shady,shady
p_15176,0.5850761693476373,15176,cryptic,cryptic,cryptic
p_16147,0.5846247087812204,16147,cptkurtka023,cptkurtka023,cptkurtka023
p_16948,0.5829868095771463,16948,travis,travis,travis
p_22280,0.582069441670071,22280,majky,majky,majky
p_19808,0.5799495679308722,19808,tn1r,tn1r,tn1r
p_18749,0.577286345326948,18749,sausol,sausol,sausol
p_22759,0.5754809910964497,22759,jocab,jocab,jocab
p_20284,0.574973980883422,20284,maaryy,maaryy,maaryy
p_22109,0.5748114987353586,22109,vinaabeast,vinaabeast,vinaabeast
p_21816,0.5730879500730581,21816,gizmy,gizmy,gizmy
p_19064,0.5701243267321493,19064,spooke,spooke,spooke
p_19962,0.5696511635172598,19962,re1gn,re1gn,re1gn
p_16661,0.5671265870472781,16661,mithputtini,mithputtini,mithputtini
p_20521,0.5664759929118784,20521,alisson,alisson,alisson
p_10892,0.5654964023677364,10892,marke,marke,marke
p_20273,0.5613219376856823,20273,cajun,cajun,cajun
p_20268,0.5598426312545992,20268,atarax1a,atarax1a,atarax1a
p_23094,0.5495393005125517,23094,renanzin,renanzin,renanzin
p_9483,0.5484069198562748,9483,destiny,destiny,destiny
p_8575,0.5465455840519995,8575,calyx,calyx,calyx
p_20229,0.5453670575471853,20229,moriisko,moriisko,moriisko
p_11329,0.543286123945506,11329,leo-drk,leo-drk,leo-drk
p_12937,0.5425809477080729,12937,wolfy,wolfy,wolfy
p_11213,0.5418516172673986,11213,delboni,delboni,delboni
p_24649,0.5383643547335267,24649,dosikk,dosikk,dosikk
p_18510,0.5332001716066083,18510,sugar,sugar,sugar
p_8324,0.5308032232628985,8324,morelz,morelz,morelz
p_22874,0.5282464381789641,22874,silence,silence,silence
p_21815,0.5274772233173348,21815,podi,podi,podi
p_20084,0.5269071727982959,20084,togs,togs,togs
p_20170,0.5237510971522756,20170,kyuubii,kyuubii,kyuubii
p_22927,0.5233978093469088,22927,executor,executor,executor
p_3459,0.5233978093469043,3459,kinqie,kinqie,kinqie
p_18717,0.5198555395650589,18717,lucaozy,lucaozy,lucaozy
p_6593,0.5190226494535916,6593,pkl,pkl,pkl
p_15835,0.515686839746562,15835,imorr,imorr,imorr
p_18447,0.5090466027748352,18447,dssj,dssj,dssj
p_18671,0.5090466027748327,18671,get-jeka,get-jeka,get-jeka
p_24772,0.5067295365686576,24772,nardes,nardes,nardes
p_16645,0.5064463357993036,16645,drg,drg,drg
p_2131,0.5063039586249738,2131,bondik,bondik,bondik
p_11940,0.50573441298649,11940,nealan,nealan,nealan
p_23770,0.5034642104033074,23770,cronuss,cronuss,cronuss
p_23771,0.5034642104033068,23771,oz1k,oz1k,oz1k
p_24967,0.5026430177000031,24967,rikon,rikon,rikon
p_22930,0.500008750056868,22930,tex1y,tex1y,tex1y
p_19575,0.4988457182372949,19575,x5g7v,x5g7v,x5g7v
p_21468,0.49665379423456907,21468,hyped,hyped,hyped
p_11205,0.49642180792138235,11205,stadodo,stadodo,stadodo
p_16555,0.49617037427559196,16555,ax1le,ax1le,ax1le
p_20430,0.4944923664833285,20430,alpha,alpha,alpha
p_18549,0.4926513853186435,18549,laser,laser,laser
p_20897,0.4909647322164645,20897,matios,matios,matios
p_21784,0.4908050016722311,21784,simke,simke,simke
p_16814,0.4836635573596275,16814,danoco,danoco,danoco
p_20625,0.47787572953973406,20625,banjo,banjo,banjo
p_10566,0.47690828015708575,10566,chelo,chelo,chelo
p_20282,0.4714694904335221,20282,krasnal,krasnal,krasnal
p_19733,0.4711683191445707,19733,demqq,demqq,demqq
p_14061,0.47082715635147365,14061,awzek,awzek,awzek
p_20402,0.4697578710026002,20402,synyx,synyx,synyx
p_19817,0.4687001831194689,19817,s0und,s0und,s0und
p_14736,0.46193909048702897,14736,dgt,dgt,dgt
p_14273,0.46116933623003337,14273,idisbalance,idisbalance,idisbalance
p_7996,0.460443084503865,7996,cruc1al,cruc1al,cruc1al
p_9019,0.4584666755285034,9019,surreal,surreal,surreal
p_8983,0.4584666755285034,8983,mightymax,mightymax,mightymax
p_8950,0.4544385322670397,8950,kaze,kaze,kaze
p_24284,0.45383201667217193,24284,revoltz,revoltz,revoltz
p_19114,0.44996780001157227,19114,kylar,kylar,kylar
p_10570,0.44992780082159467,10570,dzt,dzt,dzt
p_8212,0.4481013974928216,8212,scrunk,scrunk,scrunk
p_20090,0.44467874592629814,20090,zyphon,zyphon,zyphon
p_13618,0.4445672767765658,13618,bluepho3nix,bluepho3nix,bluepho3nix
p_20948,0.43921851137149903,20948,lov1kus,lov1kus,lov1kus
p_24806,0.4391960845216455,24806,frontales,frontales,frontales
p_23459,0.4385187896935961,23459,stressarn,stressarn,stressarn
p_15369,0.43649854669307636,15369,redstar,redstar,redstar
p_21783,0.4352228194874156,21783,brutmonster,brutmonster,brutmonster
p_21302,0.4352228194874113,21302,cjoffo,cjoffo,cjoffo
p_15165,0.4325037288812171,15165,blamef,blamef,blamef
p_20183,0.42490612136362055,20183,decenty,decenty,decenty
p_11777,0.4232154079524877,11777,maden,maden,maden
p_23902,0.4222088074344427,23902,fxre,fxre,fxre
p_22371,0.4204722720094033,22371,levi,levi,levi
p_10610,0.41752671826904336,10610,refrezh,refrezh,refrezh
p_20071,0.4158742395670282,20071,fanatyk,fanatyk,fanatyk
p_22106,0.4146439251230807,22106,azuwu,azuwu,azuwu
p_18761,0.40632164148578503,18761,viz,viz,viz
p_19681,0.4060679806228933,19681,childking,childking,childking
p_21825,0.40606798062289223,21825,l1hang,l1hang,l1hang
p_7028,0.4060679806228922,7028,summer,summer,summer
p_18706,0.40464107552317596,18706,freshie,freshie,freshie
p_8488,0.4040403709164761,8488,zedko,zedko,zedko
p_22967,0.40376411218967617,22967,ogwizard,ogwizard,ogwizard
p_1206,0.4035270243045336,1206,btn,btn,btn
p_23410,0.40153161134111837,23410,coolcoms,coolcoms,coolcoms
p_24286,0.3998059513579107,24286,levantino,levantino,levantino
p_9656,0.39484038227191204,9656,hadji,hadji,hadji
p_17145,0.3918179250507418,17145,rainwaker,rainwaker,rainwaker
p_18894,0.39111151143649725,18894,t9rnay,t9rnay,t9rnay
p_21385,0.38596502581283204,21385,mizu,mizu,mizu
p_10961,0.3844963284641648,10961,kristou,kristou,kristou
p_13077,0.38447366775642666,13077,patti,patti,patti
p_23551,0.3804558993277438,23551,tomate,tomate,tomate
p_19229,0.38038021295669916,19229,roux,roux,roux
p_22414,0.3803802129566977,22414,efire,efire,efire
p_23767,0.37801030168176736,23767,adrien,adrien,adrien
p_22921,0.37745048953349475,22921,lake,lake,lake
p_19812,0.3747462172613249,19812,chill,chill,chill
p_20885,0.37412927688207076,20885,freq,freq,freq
p_20686,0.37342449607973666,20686,suonko,suonko,suonko
p_21620,0.3710943655796584,21620,nicx,nicx,nicx
p_21159,0.36707853796852136,21159,bobeksde,bobeksde,bobeksde
p_16769,0.36460317449559626,16769,realz1n,realz1n,realz1n
p_18610,0.3628525669321523,18610,detr0ittj,detr0ittj,detr0ittj
p_20110,0.3608901946738562,20110,marix,marix,marix
p_17378,0.36068295863341143,17378,reck,reck,reck
p_13670,0.356454215613884,13670,nawwk,nawwk,nawwk
p_25105,0.3556321965578076,25105,agl,agl,agl
p_8371,0.355516341422772,8371,alex,alex,alex
p_21452,0.3541655101870037,21452,kvem,kvem,kvem
p_23628,0.35282026927665033,23628,kusme,kusme,kusme
p_14737,0.3501686950886581,14737,meyern,meyern,meyern
p_21038,0.3491063331265036,21038,reix,reix,reix
p_19594,0.3479528920557023,19594,nbqq,nbqq,nbqq
p_19872,0.34629998697903014,19872,bk1,bk1,bk1
p_20451,0.3462999869790297,20451,abizz,abizz,abizz
p_23106,0.34417896567836537,23106,viggo,viggo,viggo
p_20510,0.343947086018744,20510,hyza,hyza,hyza
p_20813,0.34338678973005676,20813,vldn,vldn,vldn
p_10818,0.3412121764391818,10818,idk,idk,idk
p_20434,0.33987029245670636,20434,bledard,bledard,bledard
p_20201,0.3372384744078665,20201,fpsss,fpsss,fpsss
p_20637,0.3370904649288409,20637,b1elany,b1elany,b1elany
p_22085,0.3363909959792825,22085,spinnie,spinnie,spinnie
p_18554,0.3363419318478258,18554,tom1jed,tom1jed,tom1jed
p_9255,0.33457061358469986,9255,draken,draken,draken
p_20219,0.33134969030883954,20219,xns,xns,xns
p_19536,0.3259275527522894,19536,yami,yami,yami
p_3849,0.3258491120001919,3849,jw,jw,jw
p_9766,0.32202105245752355,9766,hampus,hampus,hampus
p_16872,0.3155420037790452,16872,flying,flying,flying
p_19673,0.31472762160163376,19673,patsi,patsi,patsi
p_7998,0.3146180475816823,7998,s1mple,s1mple,s1mple
p_23302,0.3101693747115154,23302,bluewh1te,bluewh1te,bluewh1te
p_23237,0.30885169549767877,23237,tmkj,tmkj,tmkj
p_21142,0.3079392323477966,21142,masked,masked,masked
p_21288,0.3077482232381276,21288,venomzera,venomzera,venomzera
p_11217,0.3043200231391023,11217,spellan,spellan,spellan
p_21500,0.30204339939623487,21500,arrow,arrow,arrow
p_23413,0.2955901230520935,23413,s-chilla,s-chilla,s-chilla
p_14176,0.29498352328162775,14176,misutaaa,misutaaa,misutaaa
p_20289,0.2927839514474101,20289,dgl,dgl,dgl
p_15940,0.28847781057530275,15940,sobol,sobol,sobol
p_16811,0.2873152993805193,16811,mistem,mistem,mistem
p_13240,0.2821060155043877,13240,lack1,lack1,lack1
p_19972,0.2819588117876382,19972,ckzao,ckzao,ckzao
p_17585,0.27632511404408633,17585,b4rtin,b4rtin,b4rtin
p_19869,0.27381570525477156,19869,try,try,try
p_16731,0.27352683146469864,16731,iceberg,iceberg,iceberg
p_15007,0.2718457972352126,15007,cooper,cooper,cooper
p_8503,0.27184579723520935,8503,fl0m,fl0m,fl0m
p_16954,0.2688585605021515,16954,yepz,yepz,yepz
p_24296,0.2674753283535245,24296,angelo,angelo,angelo
p_9221,0.26705550250900795,9221,reversive,reversive,reversive
p_21169,0.26705550250900545,21169,righi,righi,righi
p_24556,0.26696539655221263,24556,tele,tele,tele
p_17450,0.26415449955060416,17450,sense,sense,sense
p_23763,0.2574140195745906,23763,pepo,pepo,pepo
p_9618,0.2560110986983359,9618,nexa,nexa,nexa
p_20054,0.25593782336402526,20054,rafaxf,rafaxf,rafaxf
